-87.00424222,33.36542238,Best Western Plus Bessemer Hotel & Suites,"5041 Academy Ln
Bessemer, AL 35022
Phone: (205) 481-1950
Fax: (205) 481-2597",,,,"{name:""",Best Western Plus Bessemer Hotel & Suites,""",lat:",33.36542238,",",lon:,-87.00424222,"},","{name:""Best Western Plus Bessemer Hotel & Suites"", lat:33.36542238081, lon:-87.004242215685}"
-86.82269334,33.4505566,Best Western Carlton Suites,"140 State Farm Pkwy
Birmingham, AL 35209
Phone: (205) 940-9990
Fax: (205) 940-9930",,,,"{name:""",Best Western Carlton Suites,""",lat:",33.4505566,",",lon:,-86.82269334,"},","{name:""Best Western Carlton Suites"", lat:33.450556595053, lon:-86.822693338605}"
-86.69108411,33.4165585,Best Western Plus Birmingham Inn & Suites,"800 Corporate Rdg
Birmingham, AL 35242
Phone: (205) 995-8586
Fax: (205) 995-2124",,,,"{name:""",Best Western Plus Birmingham Inn & Suites,""",lat:",33.4165585,",",lon:,-86.69108411,"},","{name:""Best Western Plus Birmingham Inn & Suites"", lat:33.416558499701, lon:-86.691084112449}"
-87.06885622,31.12457233,Best Western Brewton Inn,"1115 Douglas Avenue
Brewton, AL 36426
Phone: (251) 727-5050
Fax: (251) 727-5055",,,,"{name:""",Best Western Brewton Inn,""",lat:",31.12457233,",",lon:,-87.06885622,"},","{name:""Best Western Brewton Inn"", lat:31.124572333134, lon:-87.068856220699}"
-86.57350576,32.80193962,Best Western Inn,"801 Bradberry Ln
Clanton, AL 35046
Phone: (205) 280-1006
Fax: (205) 280-1387",,,,"{name:""",Best Western Inn,""",lat:",32.80193962,",",lon:,-86.57350576,"},","{name:""Best Western Inn"", lat:32.801939618592, lon:-86.573505760292}"
-86.87595081,34.20583357,Best Western Fairwinds Inn,"1917 Commerce Avenue
Cullman, AL 35055
Phone: (256) 737-5009
Fax: (256) 737-5079",,,,"{name:""",Best Western Fairwinds Inn,""",lat:",34.20583357,",",lon:,-86.87595081,"},","{name:""Best Western Fairwinds Inn"", lat:34.205833570916, lon:-86.875950812553}"
-87.85441349,30.66728626,Best Western Plus Daphne Inn & Suites,"8931 Sawwood Street
Daphne, AL 36527
Phone: (251) 625-6260
Fax: (251) 625-8690",,,,"{name:""",Best Western Plus Daphne Inn & Suites,""",lat:",30.66728626,",",lon:,-87.85441349,"},","{name:""Best Western Plus Daphne Inn & Suites"", lat:30.667286261321, lon:-87.85441348553}"
-87.02814034,34.58733621,Best Western River City Hotel,"1305 Front Avenue SW
Decatur, AL 35603
Phone: (256) 301-1388
Fax: (256) 355-8775",,,,"{name:""",Best Western River City Hotel,""",lat:",34.58733621,",",lon:,-87.02814034,"},","{name:""Best Western River City Hotel"", lat:34.587336213645, lon:-87.028140335029}"
-87.84710585,32.4992904,Best Western Plus Two Rivers Hotel & Suites,"662 US Highway 80 W
Demopolis, AL 36732
Phone: (334) 289-2611
Fax: (334) 289-2688",,,,"{name:""",Best Western Plus Two Rivers Hotel & Suites,""",lat:",32.4992904,",",lon:,-87.84710585,"},","{name:""Best Western Plus Two Rivers Hotel & Suites"", lat:32.499290404349, lon:-87.847105851959}"
-85.43062456,31.25812886,Best Western Dothan Inn & Suites,"1650 Westgate Pkwy
Dothan, AL 36303
Phone: (334) 792-9000
Fax: (334) 678-7777",,,,"{name:""",Best Western Dothan Inn & Suites,""",lat:",31.25812886,",",lon:,-85.43062456,"},","{name:""Best Western Dothan Inn & Suites"", lat:31.258128856972, lon:-85.430624563536}"
-85.83598271,31.32696381,Best Western Plus Circle Inn,"715 Boll Weevil Circle
Enterprise, AL 36330
Phone: (334) 393-5248
Fax: (334) 393-5253",,,,"{name:""",Best Western Plus Circle Inn,""",lat:",31.32696381,",",lon:,-85.83598271,"},","{name:""Best Western Plus Circle Inn"", lat:31.326963809296, lon:-85.835982713949}"
-86.09272983,33.99913993,Best Western Plus Gadsden Hotel & Suites,"205 Enterprise Drive
Gadsden, AL 35904
Phone: (256) 570-0569
Fax: (256) 952-2650",,,,"{name:""",Best Western Plus Gadsden Hotel & Suites,""",lat:",33.99913993,",",lon:,-86.09272983,"},","{name:""Best Western Plus Gadsden Hotel & Suites"", lat:33.999139928187, lon:-86.092729827475}"
-86.83138935,33.64510798,Best Western Gardendale,"842 Thompson Street
Gardendale, AL 35071
Fax: 2056311066",,,,"{name:""",Best Western Gardendale,""",lat:",33.64510798,",",lon:,-86.83138935,"},","{name:""Best Western Gardendale"", lat:33.645107975863, lon:-86.831389352038}"
-86.64236166,31.85305943,Best Western Greenville Inn,"56 Cahaba Road
Greenville, AL 36037
Phone: (334) 382-9200
Fax: (334) 382-9200",,,,"{name:""",Best Western Greenville Inn,""",lat:",31.85305943,",",lon:,-86.64236166,"},","{name:""Best Western Greenville Inn"", lat:31.853059428486, lon:-86.642361658819}"
-87.68381564,30.2486939,Best Western on the Beach,"337 E Beach Boulevard
Gulf Shores, AL 36542
Phone: (251) 948-2711
Fax: (251) 948-7339",,,,"{name:""",Best Western on the Beach,""",lat:",30.2486939,",",lon:,-87.68381564,"},","{name:""Best Western on the Beach"", lat:30.248693904648, lon:-87.683815642913}"
-86.656604,34.73902921,Best Western Huntsville,"4890 University Drive NW
Huntsville, AL 35816
Phone: (256) 830-8999
Fax: (256) 860-1122",,,,"{name:""",Best Western Huntsville,""",lat:",34.73902921,",",lon:,-86.656604,"},","{name:""Best Western Huntsville"", lat:34.739029214243, lon:-86.656604004038}"
-86.6384484,34.73548869,SureStay by Best Western Huntsville University Area,"4404 University Drive NW
Huntsville, AL 35816
Phone: (256) 864-0388
Fax: (256) 837-3250",,,,"{name:""",SureStay by Best Western Huntsville University Area,""",lat:",34.73548869,",",lon:,-86.6384484,"},","{name:""SureStay by Best Western Huntsville University Area"", lat:34.735488689807, lon:-86.638448403538}"
-87.88134406,31.54387,Best Western Suites,"3218 College Avenue
Jackson, AL 36545
Phone: (251) 246-6030
Fax: (251) 246-6030",,,,"{name:""",Best Western Suites,""",lat:",31.54387,",",lon:,-87.88134406,"},","{name:""Best Western Suites"", lat:31.543869999402, lon:-87.88134406233}"
-87.27406603,33.85082838,SureStay by Best Western Jasper,"200 The Mall Way
Jasper, AL 35504
Phone: (205) 221-1161
Fax: (205) 221-1099",,,,"{name:""",SureStay by Best Western Jasper,""",lat:",33.85082838,",",lon:,-87.27406603,"},","{name:""SureStay by Best Western Jasper"", lat:33.85082838081, lon:-87.274066030572}"
-86.51643841,33.56788348,Best Western Plus Bass Hotel & Suites,"1949 Village Drive
Leeds, AL 35094
Phone: (205) 640-5300
Fax: (205) 640-1700",,,,"{name:""",Best Western Plus Bass Hotel & Suites,""",lat:",33.56788348,",",lon:,-86.51643841,"},","{name:""Best Western Plus Bass Hotel & Suites"", lat:33.567883475564, lon:-86.516438411823}"
-86.75540148,34.67478805,Best Western Plus Madison-Huntsville Hotel,"9035 Madison Boulevard
Madison, AL 35758
Phone: (256) 772-7170
Fax: (256) 464-0762",,,,"{name:""",Best Western Plus Madison-Huntsville Hotel,""",lat:",34.67478805,",",lon:,-86.75540148,"},","{name:""Best Western Plus Madison-Huntsville Hotel"", lat:34.674788047078, lon:-86.755401482919}"
-88.12901467,30.6780774,Best Western Plus Mobile Inn & Suites,"600 W I65 Service Road S
Mobile, AL 36608
Phone: (800) 528-1234
Fax: (000) 000-0000",,,,"{name:""",Best Western Plus Mobile Inn & Suites,""",lat:",30.6780774,",",lon:,-88.12901467,"},","{name:""Best Western Plus Mobile Inn & Suites"", lat:30.678077404349, lon:-88.129014674543}"
-88.12794484,30.67993979,SureStay Plus by Best Western Mobile I-65,"180 W I65 Service Road S
Mobile, AL 36608
Phone: (251) 930-5450
Fax: (251) 283-6962",,,,"{name:""",SureStay Plus by Best Western Mobile I-65,""",lat:",30.67993979,",",lon:,-88.12794484,"},","{name:""SureStay Plus by Best Western Mobile I-65"", lat:30.679939785159, lon:-88.127944835819}"
-87.34289785,31.47009907,Best Western Inn,"4419 S Alabama Avenue
Monroeville, AL 36460
Phone: (251) 575-9999
Fax: (251) 575-9999",,,,"{name:""",Best Western Inn,""",lat:",31.47009907,",",lon:,-87.34289785,"},","{name:""Best Western Inn"", lat:31.470099071215, lon:-87.342897845956}"
-86.21653886,32.36121,Best Western Montgomery I-85 North Hotel,"5225 Carmichael Road
Montgomery, AL 36106
Phone: (334) 277-6000
Fax: (334) 279-8207",,,,"{name:""",Best Western Montgomery I-85 North Hotel,""",lat:",32.36121,",",lon:,-86.21653886,"},","{name:""Best Western Montgomery I-85 North Hotel"", lat:32.361209999402, lon:-86.21653885634}"
-87.57841661,33.23916893,Best Western Catalina Inn,"2015 McFarland Boulevard
Northport, AL 35476
Phone: (205) 339-5200
Fax: (205) 330-1335",,,,"{name:""",Best Western Catalina Inn,""",lat:",33.23916893,",",lon:,-87.57841661,"},","{name:""Best Western Catalina Inn"", lat:33.239168928187, lon:-87.578416610441}"
-85.40832925,32.63628321,Best Western Auburn/Opelika Inn,"205 N 21st Street
Opelika, AL 36801
Phone: (334) 745-6293
Fax: (334) 745-7695",,,,"{name:""",Best Western Auburn/Opelika Inn,""",lat:",32.63628321,",",lon:,-85.40832925,"},","{name:""Best Western Auburn/Opelika Inn"", lat:32.636283214243, lon:-85.408329245654}"
-86.25220878,31.25094643,Best Western Opp Inn,"7084 Veterans Memorial Pkwy
Opp, AL 36467
Phone: (334) 493-9000
Fax: (334) 493-9025",,,,"{name:""",Best Western Opp Inn,""",lat:",31.25094643,",",lon:,-86.25220878,"},","{name:""Best Western Opp Inn"", lat:31.250946428486, lon:-86.252208783227}"
-87.58039474,30.27018345,Best Western Premier The Tides,"26032 Perdido Beach Boulevard
Orange Beach, AL 36561
Phone: (251) 981-9888
Fax: (251) 981-1488",,,,"{name:""",Best Western Premier The Tides,""",lat:",30.27018345,",",lon:,-87.58039474,"},","{name:""Best Western Premier The Tides"", lat:30.270183452025, lon:-87.580394741801}"
-86.78027741,33.33261988,Best Western Plus Oak Mountain Inn,"100 Bishop Circle
Pelham, AL 35124
Phone: (205) 982-1113
Fax: (205) 982-0452",,,,"{name:""",Best Western Plus Oak Mountain Inn,""",lat:",33.33261988,",",lon:,-86.78027741,"},","{name:""Best Western Plus Oak Mountain Inn"", lat:33.332619880511, lon:-86.780277406976}"
-87.72459778,34.49311638,Best Western Plus Russellville Hotel & Suites,"13770 Highway 43
Russellville, AL 35653
Phone: (256) 332-1002
Fax: (256) 332-1026",,,,"{name:""",Best Western Plus Russellville Hotel & Suites,""",lat:",34.49311638,",",lon:,-87.72459778,"},","{name:""Best Western Plus Russellville Hotel & Suites"", lat:34.49311638081, lon:-87.724597778704}"
-85.98365645,31.79814881,Best Western Troy Inn,"100 Hunters Mountain Pkwy
Troy, AL 36079
Phone: (334) 566-1585
Fax: (334) 566-3033",,,,"{name:""",Best Western Troy Inn,""",lat:",31.79814881,",",lon:,-85.98365645,"},","{name:""Best Western Troy Inn"", lat:31.798148809296, lon:-85.983656454201}"
-87.52302922,33.17350045,Best Western University Inn,"3801 McFarland Boulevard E
Tuscaloosa, AL 35405
Phone: (205) 556-9690
Fax: (205) 561-0184",,,,"{name:""",Best Western University Inn,""",lat:",33.17350045,",",lon:,-87.52302922,"},","{name:""Best Western University Inn"", lat:33.173500452025, lon:-87.523029219185}"
-87.47522486,33.17600614,SureStay by Best Western Tuscaloosa Southeast,"4700 Doris Pate Drive
Tuscaloosa, AL 35405
Phone: (205) 556-3232
Fax: (205) 556-7797",,,,"{name:""",SureStay by Best Western Tuscaloosa Southeast,""",lat:",33.17600614,",",lon:,-87.47522486,"},","{name:""SureStay by Best Western Tuscaloosa Southeast"", lat:33.17600614243, lon:-87.475224860231}"
-87.63744148,34.6980939,Best Western Plus Tuscumbia/Muscle Shoals Hotel & Suites,"1934 Highway 20
Tuscumbia, AL 35674
Phone: (256) 386-9889
Fax: (256) 386-9890",,,,"{name:""",Best Western Plus Tuscumbia/Muscle Shoals Hotel & Suites,""",lat:",34.6980939,",",lon:,-87.63744148,"},","{name:""Best Western Plus Tuscumbia/Muscle Shoals Hotel & Suites"", lat:34.69809390405, lon:-87.637441483352}"
-92.58600873,34.5769319,Best Western Benton Inn,"17036 Interstate 30
Benton, AR 72019
Phone: (501) 778-9695
Fax: (501) 776-1699",,,,"{name:""",Best Western Benton Inn,""",lat:",34.5769319,",",lon:,-92.58600873,"},","{name:""Best Western Benton Inn"", lat:34.57693190405, lon:-92.586008726431}"
-94.20451023,36.33581262,Best Western Plus Castlerock Inn & Suites,"501 SE Walton Boulevard
Bentonville, AR 72712
Phone: (479) 845-7707
Fax: (479) 845-7717",,,,"{name:""",Best Western Plus Castlerock Inn & Suites,""",lat:",36.33581262,",",lon:,-94.20451023,"},","{name:""Best Western Plus Castlerock Inn & Suites"", lat:36.335812618592, lon:-94.204510232557}"
-92.42017465,35.09187893,Best Western Conway,"816 E Oak Street
Conway, AR 72032
Phone: (501) 329-9855
Fax: (501) 327-6110",,,,"{name:""",Best Western Conway,""",lat:",35.09187893,",",lon:,-92.42017465,"},","{name:""Best Western Conway"", lat:35.091878928187, lon:-92.420174648863}"
-93.74731794,36.39895283,Best Western Inn of the Ozarks,"207 W Van Buren
Eureka Springs, AR 72632
Phone: (479) 253-9768
Fax: (479) 253-9768",,,,"{name:""",Best Western Inn of the Ozarks,""",lat:",36.39895283,",",lon:,-93.74731794,"},","{name:""Best Western Inn of the Ozarks"", lat:36.398952832835, lon:-93.747317939044}"
-94.19208368,36.05226543,Best Western Windsor Suites,"1122 S Futrall Drive
Fayetteville, AR 72701
Phone: (479) 301-2882
Fax: (479) 301-2892",,,,"{name:""",Best Western Windsor Suites,""",lat:",36.05226543,",",lon:,-94.19208368,"},","{name:""Best Western Windsor Suites"", lat:36.052265428486, lon:-94.192083679803}"
-94.35825193,35.35495221,Best Western Aspen Hotel,"2900 S 68th Street
Fort Smith, AR 72903
Phone: (479) 452-9000
Fax: (479) 484-0551",,,,"{name:""",Best Western Aspen Hotel,""",lat:",35.35495221,",",lon:,-94.35825193,"},","{name:""Best Western Aspen Hotel"", lat:35.354952213645, lon:-94.358251925912}"
-93.61151047,33.6841419,Best Western Hope,"1800 Holiday Drive
Hope, AR 71801
Phone: (870) 777-9222
Fax: (870) 777-9077",,,,"{name:""",Best Western Hope,""",lat:",33.6841419,",",lon:,-93.61151047,"},","{name:""Best Western Hope"", lat:33.68414190405, lon:-93.611510473415}"
-93.059725,34.485415,Best Western Winners Circle,"2520 Central Avenue
Hot Springs, AR 71901
Phone: (501) 624-2531
Fax: (501) 623-0169",,,,"{name:""",Best Western Winners Circle,""",lat:",34.485415,",",lon:,-93.059725,"},","{name:""Best Western Winners Circle"", lat:34.485415, lon:-93.059725}"
-92.1134443,34.8808869,Best Western Jacksonville Inn,"1600 John Harden Drive
Jacksonville, AR 72076
Phone: (501) 982-8181
Fax: (501) 982-9734",,,,"{name:""",Best Western Jacksonville Inn,""",lat:",34.8808869,",",lon:,-92.1134443,"},","{name:""Best Western Jacksonville Inn"", lat:34.880886904648, lon:-92.113444298181}"
-90.67451212,35.80800069,Best Western Plus Jonesboro Inn & Suites,"2911 Gilmore Drive
Jonesboro, AR 72401
Phone: (870) 333-1419
Fax: (870) 333-1426",,,,"{name:""",Best Western Plus Jonesboro Inn & Suites,""",lat:",35.80800069,",",lon:,-90.67451212,"},","{name:""Best Western Plus Jonesboro Inn & Suites"", lat:35.808000690405, lon:-90.674512118737}"
-92.39557303,34.75464979,Best Western Shackleford ,"8 Shackleford Drive
Little Rock, AR 72211
Fax: .",,,,"{name:""",Best Western Shackleford ,""",lat:",34.75464979,",",lon:,-92.39557303,"},","{name:""Best Western Shackleford "", lat:34.754649785159, lon:-92.395573028076}"
-92.34568279,34.67771088,Best Western Southwest Little Rock,"6100 MITCHELL DR
Little Rock, AR 72209
Phone: (501) 562-6667
Fax: (501) 568-6832",,,,"{name:""",Best Western Southwest Little Rock,""",lat:",34.67771088,",",lon:,-92.34568279,"},","{name:""Best Western Southwest Little Rock"", lat:34.677710880511, lon:-92.34568278503}"
-91.88826494,34.80692821,Best Western Plus Lonoke Hotel,"102 Dee Dee Ln
Lonoke, AR 72086
Phone: (501) 676-8880
Fax: (501) 676-0630",,,,"{name:""",Best Western Plus Lonoke Hotel,""",lat:",34.80692821,",",lon:,-91.88826494,"},","{name:""Best Western Plus Lonoke Hotel"", lat:34.806928213645, lon:-91.888264937361}"
-90.20810138,35.20958781,Best Western Plus Executive Residency Marion,"100 Hannah Ln
Marion, AR 72364
Phone: (870) 559-4155
Fax: (870) 559-4197",,,,"{name:""",Best Western Plus Executive Residency Marion,""",lat:",35.20958781,",",lon:,-90.20810138,"},","{name:""Best Western Plus Executive Residency Marion"", lat:35.209587809296, lon:-90.208101381058}"
-92.26593367,34.77834974,Best Western Plus JFK Inn & Suites,"2500 Main Street
North Little Rock, AR 72114
Phone: (501) 246-3300
Fax: (501) 246-3308",,,,"{name:""",Best Western Plus JFK Inn & Suites,""",lat:",34.77834974,",",lon:,-92.26593367,"},","{name:""Best Western Plus JFK Inn & Suites"", lat:34.778349738081, lon:-92.265933666425}"
-92.19381765,34.82566538,Best Western Sherwood Inn & Suites,"7533 Warden Road
North Little Rock, AR 72120
Phone: (501) 835-7556
Fax: (501) 835-7511",,,,"{name:""",Best Western Sherwood Inn & Suites,""",lat:",34.82566538,",",lon:,-92.19381765,"},","{name:""Best Western Sherwood Inn & Suites"", lat:34.82566538081, lon:-92.193817645123}"
-91.96615738,34.21210948,Best Western Presidential Hotel & Suites,"3104 Market Street
Pine Bluff, AR 71601
Phone: (870) 535-6300
Fax: (870) 534-2099",,,,"{name:""",Best Western Presidential Hotel & Suites,""",lat:",34.21210948,",",lon:,-91.96615738,"},","{name:""Best Western Presidential Hotel & Suites"", lat:34.212109476162, lon:-91.966157377975}"
-93.137396,35.303837,Best Western Inn,"2326 N Arkansas Avenue
Russellville, AR 72802
Phone: (479) 967-1000
Fax: (479) 967-3586",,,,"{name:""",Best Western Inn,""",lat:",35.303837,",",lon:,-93.137396,"},","{name:""Best Western Inn"", lat:35.303837, lon:-93.137396}"
-91.69348359,35.2515845,Best Western Plus Searcy Inn,"501 Willow Street
Searcy, AR 72143
Phone: (501) 279-9191
Fax: (501) 279-1320",,,,"{name:""",Best Western Plus Searcy Inn,""",lat:",35.2515845,",",lon:,-91.69348359,"},","{name:""Best Western Plus Searcy Inn"", lat:35.251584499701, lon:-91.693483588712}"
-94.03491411,33.47278983,Best Western Plus Texarkana Inn & Suites,"5219 Cross Roads Pkwy
Texarkana, AR 71854
Phone: (870) 774-1534
Fax: (870) 774-1538",,,,"{name:""",Best Western Plus Texarkana Inn & Suites,""",lat:",33.47278983,",",lon:,-94.03491411,"},","{name:""Best Western Plus Texarkana Inn & Suites"", lat:33.472789832835, lon:-94.034914113018}"
-94.35480619,35.46439569,Best Western Van Buren Inn,"1903 N 6th Street
Van Buren, AR 72956
Phone: (479) 474-8100
Fax: (479) 471-8100",,,,"{name:""",Best Western Van Buren Inn,""",lat:",35.46439569,",",lon:,-94.35480619,"},","{name:""Best Western Van Buren Inn"", lat:35.464395690405, lon:-94.354806191157}"
-111.5576832,33.41470155,Best Western Apache Junction Inn,"1101 W Apache Trl
Apache Junction, AZ 85120
Phone: (480) 982-9200
Fax: (480) 671-6183",,,,"{name:""",Best Western Apache Junction Inn,""",lat:",33.41470155,",",lon:,-111.5576832,"},","{name:""Best Western Apache Junction Inn"", lat:33.414701547377, lon:-111.55768323507}"
-111.8209738,35.23844464,Best Western Bellemont Shadow Mountain Inn,"12380 Interstate 40
Bellemont, AZ 86015
Phone: (928) 449-5113
Fax: (928) 291-0507",,,,"{name:""",Best Western Bellemont Shadow Mountain Inn,""",lat:",35.23844464,",",lon:,-111.8209738,"},","{name:""Best Western Bellemont Shadow Mountain Inn"", lat:35.238444642729, lon:-111.82097382861}"
-111.8808205,34.57417355,"The Copper Hotel, SureStay Collection by Best Western","1550 W Highway 260
Camp Verde, AZ 86322
Fax: .",,,,"{name:""","The Copper Hotel, SureStay Collection by Best Western",""",lat:",34.57417355,",",lon:,-111.8808205,"},","{name:""The Copper Hotel, SureStay Collection by Best Western"", lat:34.574173547377, lon:-111.8808204688}"
-111.7044055,32.8813505,Best Western Plus Casa Grande Inn & Suites,"1918 E Florence Boulevard
Casa Grande, AZ 85122
Phone: (520) 836-5190
Fax: (520) 836-5968",,,,"{name:""",Best Western Plus Casa Grande Inn & Suites,""",lat:",32.8813505,",",lon:,-111.7044055,"},","{name:""Best Western Plus Casa Grande Inn & Suites"", lat:32.881350499701, lon:-111.70440553144}"
-109.4322,35.19076676,SureStay by Best Western Chambers Petrified Forest,"I 40 & Highway 191 Exit 333
Chambers, AZ 86502
Phone: (928) 688-6880
Fax: (505) 278-0747",,,,"{name:""",SureStay by Best Western Chambers Petrified Forest,""",lat:",35.19076676,",",lon:,-109.4322,"},","{name:""SureStay by Best Western Chambers Petrified Forest"", lat:35.19076676162, lon:-109.43219999186}"
-111.8420475,33.31977205,Best Western Inn of Chandler,"950 N Arizona Avenue
Chandler, AZ 85225
Phone: (480) 814-8600
Fax: (480) 814-1198",,,,"{name:""",Best Western Inn of Chandler,""",lat:",33.31977205,",",lon:,-111.8420475,"},","{name:""Best Western Inn of Chandler"", lat:33.319772047078, lon:-111.842047485}"
-111.9640507,33.27941174,Best Western Plus Chandler Hotel & Suites,"7101 W Sundust Road
Chandler, AZ 85226
Phone: (520) 796-1350
Fax: (520) 796-1351",,,,"{name:""",Best Western Plus Chandler Hotel & Suites,""",lat:",33.27941174,",",lon:,-111.9640507,"},","{name:""Best Western Plus Chandler Hotel & Suites"", lat:33.279411738081, lon:-111.9640507248}"
-109.5792963,36.15972586,Best Western Canyon De Chelly Inn,"100 Main Street
Chinle, AZ 86503
Phone: (928) 674-5875
Fax: (928) 674-3715",,,,"{name:""",Best Western Canyon De Chelly Inn,""",lat:",36.15972586,",",lon:,-109.5792963,"},","{name:""Best Western Canyon De Chelly Inn"", lat:36.159725856972, lon:-109.57929630398}"
-112.0028184,34.72260548,Best Western Cottonwood Inn,"993 S Main Street
Cottonwood, AZ 86326
Phone: (928) 634-5575
Fax: (928) 634-5576",,,,"{name:""",Best Western Cottonwood Inn,""",lat:",34.72260548,",",lon:,-112.0028184,"},","{name:""Best Western Cottonwood Inn"", lat:34.722605475564, lon:-112.00281842189}"
-109.5588098,31.34086014,Best Western Douglas Inn & Suites,"199 E 7th Street
Douglas, AZ 85607
Phone: (520) 364-5000
Fax: (520) 364-5001",,,,"{name:""",Best Western Douglas Inn & Suites,""",lat:",31.34086014,",",lon:,-109.5588098,"},","{name:""Best Western Douglas Inn & Suites"", lat:31.34086014243, lon:-109.55880982449}"
-109.2918342,34.11327664,Best Western Sunrise Inn,"128 N Main Street
Eagar, AZ 85925
Phone: (928) 333-2540
Fax: (928) 333-4700",,,,"{name:""",Best Western Sunrise Inn,""",lat:",34.11327664,",",lon:,-109.2918342,"},","{name:""Best Western Sunrise Inn"", lat:34.113276642729, lon:-109.29183423576}"
